gid,role,role_score,cluster_id,priority_score,evidence,rule_id,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,hub,authority,pass_through,retained_kzt,unseen_inflow_kzt,n_seed_payers,truncated_by_depth,terminal_status,terminal_p,hold_days_median,fast_out_share,max_same_day_payers,max_same_day_one_payer_tx,flag_fast_transit,flag_sync_collection,flag_structuring,timing_score,downstream_nodes,component_size,is_articulation
100000008748795100,terminal,0.65,1,0.3083,"получил 47 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,47057.0,0.0,1,0,0.0002882195429069043,0.0,-0.0,0.0029057817,0.0,47057.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000003899899100,terminal,0.85,3,0.701,"из 218 тыс. KZT дальше ушло только 5% (10 тыс. KZT на 1 получателя), осело 208 тыс. KZT — сумма остановилась здесь | сквозной транзит за 1 дн. (100% суммы)",R4b.terminal: дальше уходит не более 26% полученного — сумма осела,3,False,2,1,218500.0,10000.0,5,1,0.0006539846029635851,1.9418391435934565e-05,0.0,5.29902e-05,0.04576659038901602,208500.0,0.0,0,False,observed_forwarder,0.0,1.0,1.0,1,2,True,False,False,1.0,1,1877,True
100000002308091100,terminal,0.9,12,0.4667,"получил 187 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,186720.0,0.0,1,0,0.000561106872834332,0.0,-0.0,0.0,0.0,186720.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000008680912100,terminal,0.85,5,0.463,"из 45 тыс. KZT дальше ушло только 13% (6 тыс. KZT на 1 получателя), осело 39 тыс. KZT — сумма остановилась здесь | сквозной транзит за 1 дн. (100% суммы)",R4b.terminal: дальше уходит не более 26% полученного — сумма осела,3,False,1,1,45112.0,5990.85,2,1,0.000535175712479058,0.0,0.0001019776,2.3509e-06,0.13279947685759888,39121.15,0.0,0,False,observed_forwarder,0.0,1.0,1.0,1,1,True,False,False,1.0,7,1877,False
100000008742053100,distributor,0.545,12,0.4771,"веер на 12 получателей, 12 переводов на 2.8 млн KZT; отдал на 2.8 млн KZT больше, чем получил в выборке",R1.distributor: out_deg >= 11,3,False,1,12,10000.0,2789000.0,1,12,0.00028627115008932345,0.00012107303358925224,1.13714e-05,1.9662e-06,278.9,0.0,2779000.0,0,False,observed_forwarder,0.0,7.0,0.0,1,1,False,False,False,0.0,12,1877,True
100000008473765100,terminal,0.65,5,0.2837,"получил 30 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,30000.0,0.0,1,0,0.00029167306415897907,0.0,-0.0,0.0016044118,0.0,30000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000007472293100,transit,0.6,48,0.4193,отдал 346 тыс. KZT на 3 получателей при поступлениях 5 тыс. KZT: 341 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,1,3,5000.0,345900.0,1,3,0.0002863329149575189,4.8034099223753116e-05,0.0,3.559e-07,69.18,0.0,340900.0,0,False,observed_forwarder,0.0,4.0,0.0,1,1,False,False,False,0.0,3,1877,True
100000008753061100,terminal,0.65,0,0.2746,"получил 28 тыс. KZT, 2 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,28400.0,0.0,2,0,0.0002900019031460833,0.0,-0.0,0.0,0.0,28400.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000008501413100,transit,0.95,33,0.3687,"пропускает 102% полученного: вход 5 тыс. KZT от 1, выход 5 тыс. KZT на 1, деньги лежат 2 дн. | сквозной транзит за 2 дн. (100% суммы)","R3a.transit: pass_through в [0.8, 1.2] — прошло почти всё полученное",3,False,1,1,5000.0,5100.0,1,1,0.00036664528360685694,2.1201713098418353e-05,0.0,9.978e-07,1.02,0.0,100.0,0,False,observed_forwarder,0.0,2.0,1.0,1,1,True,False,False,1.0,1,1877,True
100000002748581100,terminal,0.65,13,0.3158,"получил 41 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,41180.0,0.0,1,0,0.0002972088887992536,0.0,-0.0,2.44138e-05,0.0,41180.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000001384826100,terminal,0.85,6,0.4995,"из 364 тыс. KZT дальше ушло только 3% (10 тыс. KZT на 1 получателя), осело 354 тыс. KZT — сумма остановилась здесь",R4b.terminal: дальше уходит не более 26% полученного — сумма осела,3,False,1,1,364260.0,10000.0,1,1,0.0002973746599655157,1.922024458454748e-05,0.0,0.0029401741,0.027452918245209467,354260.0,0.0,0,False,observed_forwarder,0.0,12.0,0.0,1,1,False,False,False,0.0,1,1877,True
100000004099450100,terminal,0.65,5,0.2949,"получил 31 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,31000.0,0.0,1,0,0.0002961658639475312,0.0,-0.0,0.0001610543,0.0,31000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002926970100,terminal,0.9,8,0.3906,"получил 85 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,85000.0,0.0,1,0,0.0003172387852993861,0.0,-0.0,6.407e-07,0.0,85000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002753146100,terminal,0.9,12,0.566,"получил 804 тыс. KZT, 3 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,803540.0,0.0,3,0,0.0003238433894737329,0.0,-0.0,3.794e-07,0.0,803540.0,0.0,0,False,observed_sink,1.0,,,1,2,False,False,False,0.5,0,1877,False
100000003943247100,terminal,0.65,1,0.2935,"получил 40 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,40000.0,0.0,1,0,0.0002878220928994111,0.0,-0.0,0.0029057817,0.0,40000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002872399100,terminal,0.9,7,0.5977,"получил 1.1 млн KZT, 9 переводов от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,1090000.0,0.0,9,0,0.0007057669186571349,0.0,-0.0,3.5e-08,0.0,1090000.0,0.0,0,False,observed_sink,1.0,,,1,2,False,False,False,0.5,0,1877,False
100000008417359100,transit,0.6,15,0.4279,отдал 111 тыс. KZT на 2 получателей при поступлениях 41 тыс. KZT: 70 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет | сквозной транзит за 1 дн. (81% суммы),"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,1,2,40810.0,110760.0,2,3,0.0002919927493261812,0.0,0.000245127,0.0002333446,2.714040676304827,0.0,69950.0,0,False,observed_forwarder,0.0,1.0,0.8125677139761647,1,1,True,False,False,0.8125677139761647,1595,1877,False
100000002614095100,terminal,0.65,0,0.1642,"получил 5 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,5300.0,0.0,1,0,0.00028639650644695936,0.0,-0.0,0.0,0.0,5300.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000004717647100,transit,0.6,45,0.5287,отдал 2.2 млн KZT на 5 получателей при поступлениях 300 тыс. KZT: 1.9 млн KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,1,5,300000.0,2240000.0,2,10,0.0010233609552644468,7.767356574373826e-05,4.11093e-05,0.0,7.466666666666667,0.0,1940000.0,0,False,observed_forwarder,0.0,0.0,0.020982142857142855,1,1,False,False,False,0.0,5,1877,True
100000008537380100,terminal,0.65,0,0.1751,"получил 8 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,8000.0,0.0,1,0,0.00028681791645075304,0.0,-0.0,0.0,0.0,8000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000001534244100,terminal,0.85,4,0.6579,"из 366 тыс. KZT дальше ушло только 12% (45 тыс. KZT на 1 получателя), осело 321 тыс. KZT — сумма остановилась здесь",R4b.terminal: дальше уходит не более 26% полученного — сумма осела,3,False,2,1,366000.0,45000.0,2,1,0.00034150708804052356,2.159800680119253e-05,0.0,1.9971e-06,0.12295081967213115,321000.0,0.0,0,False,observed_forwarder,0.0,,,2,1,False,False,False,0.5,1,1877,True
100000008767950100,terminal,0.65,0,0.2234,"получил 17 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,17350.0,0.0,1,0,0.0002882772436861127,0.0,-0.0,0.0,0.0,17350.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000004613582100,transit,0.6,7,0.2706,отдал 10 тыс. KZT на 1 получателя при поступлениях 5 тыс. KZT: 4 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,1,1,5000.0,9500.0,1,1,0.0005534434661680602,3.962937027741748e-07,0.0,0.0,1.9,0.0,4500.0,0,False,observed_forwarder,0.0,15.0,0.0,1,1,False,False,False,0.0,2,1877,False
100000008121806100,transit,0.6,5,0.4361,отдал 249 тыс. KZT на 4 получателей при поступлениях 67 тыс. KZT: 182 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,1,4,67000.0,248509.0,1,6,0.00030036879713769664,0.0007808641134044801,9.23598e-05,0.0001302804,3.709089552238806,0.0,181509.0,0,False,observed_forwarder,0.0,7.5,0.34203992611937595,1,1,False,False,False,0.0,1595,1877,True
100000002369443100,terminal,0.9,0,0.3336,"получил 50 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,50000.0,0.0,1,0,0.000293373183176433,0.0,-0.0,0.0,0.0,50000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000008655779100,peripheral,0.5,28,0.3506,"вход 47 тыс. KZT от 1, выход 25 тыс. KZT на 2, пропуск 53% — смешанный профиль: плательщиков меньше 4, получателей меньше 11, пропуск вне зон транзита и осаждения",R5.peripheral,3,False,1,2,47000.0,24704.0,1,2,0.00039705232861292724,5.920977464216475e-05,0.0,0.0,0.5256170212765957,22296.0,0.0,0,False,observed_forwarder,0.0,19.5,0.0,1,1,False,False,False,0.0,4,1877,True
100000008561016100,transit,0.931,4,0.5218,"пропускает 103% полученного: вход 180 тыс. KZT от 1, выход 185 тыс. KZT на 1, деньги лежат 0 дн. | сквозной транзит за 0 дн. (100% суммы)","R3a.transit: pass_through в [0.8, 1.2] — прошло почти всё полученное",3,False,1,1,180000.0,185000.0,2,4,0.00029484284060031247,2.2390594206740877e-05,0.0,3.2207e-06,1.0277777777777777,0.0,5000.0,0,False,observed_forwarder,0.0,0.0,1.0,1,1,True,False,False,1.0,1,1877,True
100000002727288100,terminal,0.65,14,0.2592,"получил 16 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,16000.0,0.0,1,0,0.0003661692337362445,0.0,-0.0,0.0,0.0,16000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000001270349100,terminal,0.9,27,0.456,"получил 200 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,200000.0,0.0,1,0,0.0003553003383239642,0.0,-0.0,4.727e-07,0.0,200000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000004722765100,transit,0.6,47,0.5222,отдал 2.3 млн KZT на 3 получателей при поступлениях 230 тыс. KZT: 2.1 млн KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,1,3,230000.0,2284500.0,1,9,0.0005815882668655397,5.8255174307803695e-05,0.0,0.0,9.932608695652174,0.0,2054500.0,0,False,observed_forwarder,0.0,9.0,0.07660319544758153,1,1,False,False,False,0.0,3,1877,True
100000001677389100,peripheral,0.5,15,0.1964,"вход 11 тыс. KZT от 1, выход 5 тыс. KZT на 1, пропуск 49% — смешанный профиль: плательщиков меньше 4, получателей меньше 11, пропуск вне зон транзита и осаждения",R5.peripheral,3,False,1,1,11000.0,5400.0,1,1,0.000288630969544677,1.922024458454748e-05,0.0,1.86922e-05,0.4909090909090909,5600.0,0.0,0,False,observed_forwarder,0.0,,,1,1,False,False,False,0.0,1,1877,True
100000005857058100,terminal,0.9,1,0.4978,"получил 80 тыс. KZT, 3 перевода от 3 плательщиков; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,3,0,80222.0,0.0,3,0,0.0003899337552291787,0.0,-0.0,0.0017975909,0.0,80222.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000008760098100,transit,0.6,20,0.4163,отдал 390 тыс. KZT на 1 получателя при поступлениях 7 тыс. KZT: 383 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,1,1,7000.0,390000.0,1,1,0.0002866383632536104,7.299981620149681e-06,5.715e-07,3.559e-07,55.714285714285715,0.0,383000.0,0,False,observed_forwarder,0.0,4.0,0.0,1,1,False,False,False,0.0,2,1877,False
100000002838519100,terminal,0.65,13,0.3268,"получил 47 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,46900.0,0.0,1,0,0.0002988256561865491,0.0,-0.0,2.44138e-05,0.0,46900.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002597623100,terminal,0.65,1,0.2151,"получил 16 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,16418.0,0.0,1,0,0.0002864939554363667,0.0,-0.0,0.0029057817,0.0,16418.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000003635660100,terminal,0.65,1,0.2369,"получил 19 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,18985.0,0.0,1,0,0.00029052194004178835,0.0,-0.0,0.0011379074,0.0,18985.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000008676812100,terminal,0.9,16,0.4719,"получил 231 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,230800.0,0.0,1,0,0.00047313415798955915,0.0,-0.0,0.0,0.0,230800.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000003213473100,distributor,0.5,1,0.4228,"веер на 11 получателей, 12 переводов на 240 тыс. KZT; отдал на 182 тыс. KZT больше, чем получил в выборке",R1.distributor: out_deg >= 11,3,False,1,11,57500.0,240000.0,2,12,0.00028880769232283906,0.00010972673620999486,0.0016894766,0.0029057817,4.173913043478261,0.0,182500.0,0,False,observed_forwarder,0.0,2.0,0.1875,1,1,False,False,False,0.0,1595,1877,True
100000003071649100,terminal,0.9,4,0.427,"получил 190 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,189500.0,0.0,1,0,0.0002953322777705275,0.0,-0.0,3.2207e-06,0.0,189500.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002433697100,transit,0.615,6,0.5103,"пропускает 85% полученного: вход 130 тыс. KZT от 1, выход 110 тыс. KZT на 1, деньги лежат 0 дн. | сквозной транзит за 0 дн. (100% суммы)","R3a.transit: pass_through в [0.8, 1.2] — прошло почти всё полученное",3,False,1,1,130000.0,110000.0,1,1,0.000289782486846921,1.922024458454748e-05,0.0,0.0029401741,0.8461538461538461,20000.0,0.0,0,False,observed_forwarder,0.0,0.0,1.0,1,1,True,False,False,1.0,1,1877,True
100000008612257100,terminal,0.65,15,0.1821,"получил 10 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,9500.0,0.0,1,0,0.00028786387694202726,0.0,-0.0,0.0004659018,0.0,9500.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002736033100,peripheral,0.5,15,0.2976,"вход 35 тыс. KZT от 1, выход 11 тыс. KZT на 1, пропуск 32% — смешанный профиль: плательщиков меньше 4, получателей меньше 11, пропуск вне зон транзита и осаждения",R5.peripheral,3,False,1,1,34530.0,11000.0,1,1,0.0002951801714040782,1.922024458454748e-05,0.0,1.86922e-05,0.3185635679119606,23530.0,0.0,0,False,observed_forwarder,0.0,20.0,0.0,1,1,False,False,False,0.0,1,1877,True
100000008687990100,terminal,0.65,0,0.2254,"получил 18 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,17600.0,0.0,1,0,0.00028831626313090844,0.0,-0.0,0.0,0.0,17600.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000008776310100,terminal,0.65,0,0.2321,"получил 19 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,19200.0,0.0,1,0,0.000288565987577601,0.0,-0.0,0.0,0.0,19200.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000007267915100,peripheral,0.5,15,0.4304,"вход 21 тыс. KZT от 2, выход 10 тыс. KZT на 1, пропуск 48% — смешанный профиль: плательщиков меньше 4, получателей меньше 11 | сквозной транзит за 2 дн. (100% суммы)",R5.peripheral,3,False,2,1,21000.0,10000.0,3,1,0.0002913946069790751,1.6729898929614312e-06,0.0001284354,0.0008761603,0.47619047619047616,11000.0,0.0,0,False,observed_forwarder,0.0,2.0,1.0,1,1,True,False,False,1.0,4,1877,False
100000004217419100,terminal,0.85,5,0.6618,"из 118 тыс. KZT дальше ушло только 7% (8 тыс. KZT на 1 получателя), осело 110 тыс. KZT — сумма остановилась здесь | сквозной транзит за 0 дн. (100% суммы)",R4b.terminal: дальше уходит не более 26% полученного — сумма осела,3,False,2,1,118200.0,7700.0,3,1,0.000584182953023545,1.9418391435934565e-05,0.0,0.0016172396,0.06514382402707276,110500.0,0.0,0,False,observed_forwarder,0.0,0.0,1.0,1,1,True,False,False,1.0,1,1877,True
100000002773323100,transit,0.6,4,0.6233,отдал 1.2 млн KZT на 1 получателя при поступлениях 285 тыс. KZT: 887 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,2,1,285000.0,1171644.0,2,2,0.0003254977886002247,2.139985994980544e-05,0.0,7.529e-07,4.111031578947369,0.0,886644.0,0,False,observed_forwarder,0.0,15.5,0.0,2,1,False,False,False,0.5,1,1877,True
100000002528544100,terminal,0.9,19,0.4329,"получил 193 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,192912.0,0.0,1,0,0.00029930900258425463,0.0,-0.0,7.93604e-05,0.0,192912.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000003760160100,terminal,0.9,6,0.3798,"получил 104 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,104470.0,0.0,1,0,0.00028895508063280965,0.0,-0.0,0.0029401741,0.0,104470.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000000640800100,transit,0.6,5,0.4673,отдал 518 тыс. KZT на 4 получателей при поступлениях 80 тыс. KZT: 438 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,1,4,80000.0,518135.0,1,6,0.0003032403424804621,0.000145174954828096,1.706e-07,0.0001302804,6.4766875,0.0,438135.0,0,False,observed_forwarder,0.0,13.0,0.031096142897121405,1,1,False,False,False,0.0,17,1877,True
100000008238112100,terminal,0.9,6,0.4213,"получил 190 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,190000.0,0.0,1,0,0.000291727037291366,0.0,-0.0,0.0029401741,0.0,190000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000008751349100,terminal,0.65,26,0.1978,"получил 12 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,11630.0,0.0,1,0,0.00028848577638606915,0.0,-0.0,0.0,0.0,11630.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002963189100,transit,0.6,13,0.5694,отдал 5.2 млн KZT на 7 получателей при поступлениях 490 тыс. KZT: 4.7 млн KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,1,7,490000.0,5219000.0,3,15,0.0004240685983737267,8.540784150822377e-05,3.1769e-06,2.44138e-05,10.651020408163266,0.0,4729000.0,0,False,observed_forwarder,0.0,4.0,0.0,1,2,False,False,False,0.5,1595,1877,True
100000008548853100,terminal,0.65,0,0.2042,"получил 14 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,14000.0,0.0,1,0,0.0002877543831258502,0.0,-0.0,0.0,0.0,14000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000003164661100,terminal,0.9,29,0.5294,"получил 596 тыс. KZT, 3 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,596200.0,0.0,3,0,0.0006007384807220591,0.0,-0.0,0.0,0.0,596200.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,13,False
100000000791285100,peripheral,0.5,26,0.6449,"вход 1.1 млн KZT от 1, выход 650 тыс. KZT на 3, пропуск 58% — смешанный профиль: плательщиков меньше 4, получателей меньше 11 | сквозной транзит за 0 дн. (95% суммы)",R5.peripheral,3,False,1,3,1120000.0,650000.0,2,3,0.0005664343010128576,3.883678287186913e-05,2.1645e-06,0.0,0.5803571428571429,470000.0,0.0,0,False,observed_forwarder,0.0,0.0,0.9538461538461539,1,2,True,False,False,0.9538461538461539,14,1877,True
100000003192309100,transit,0.6,0,0.3918,отдал 213 тыс. KZT на 1 получателя при поступлениях 17 тыс. KZT: 196 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",3,False,1,1,17200.0,213000.0,1,1,0.00028825383201923533,1.387027959709612e-06,0.0,0.0,12.383720930232558,0.0,195800.0,0,False,observed_forwarder,0.0,16.0,0.0,1,1,False,False,False,0.0,1,270,True
100000002891765100,terminal,0.9,13,0.3555,"получил 56 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 3","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",3,False,1,0,55576.0,0.0,1,0,0.0003012779418250415,0.0,-0.0,2.44138e-05,0.0,55576.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000001740277100,peripheral,0.5,7,0.2955,"вход 9 тыс. KZT от 1, выход 5 тыс. KZT на 1, пропуск 57% — смешанный профиль: плательщиков меньше 4, получателей меньше 11 | сквозной транзит за 2 дн. (100% суммы)",R5.peripheral,3,False,1,1,8700.0,5000.0,1,1,0.00036969341532294166,0.0,0.0,0.0,0.5747126436781609,3700.0,0.0,0,False,observed_forwarder,0.0,2.0,1.0,1,1,True,False,False,1.0,2,1877,False
